thread,time_us,cycles
7,9.336,37903179525036
7,9.356,37903179525162
7,9.386,37903179525246
7,9.406,37903179525372
7,9.436,37903179525456
7,9.456,37903179525582
7,9.486,37903179525666
7,9.506,37903179525792
7,9.536,37903179525876
7,9.566,37903179526002
7,9.586,37903179526128
7,9.616,37903179526212
7,9.636,37903179526338
7,9.666,37903179526422
7,9.686,37903179526548
7,9.716,37903179526632
7,9.746,37903179526758
7,9.766,37903179526884
7,9.796,37903179526968
7,9.816,37903179527094
7,9.846,37903179527178
7,9.866,37903179527304
7,9.896,37903179527388
7,9.926,37903179527514
7,9.946,37903179527640
7,9.976,37903179527724
7,9.996,37903179527850
7,10.026,37903179527934
7,10.056,37903179528060
7,10.076,37903179528186
7,10.106,37903179528270
7,10.126,37903179528396
7,10.156,37903179528480
7,10.176,37903179528606
7,10.206,37903179528690
7,10.236,37903179528816
7,10.256,37903179528901
7,10.286,37903179529026
7,10.306,37903179529152
7,10.336,37903179529236
7,10.356,37903179529362
7,10.386,37903179529446
7,10.416,37903179529572
7,10.436,37903179529657
7,10.466,37903179529782
7,10.486,37903179529908
7,10.516,37903179529992
7,10.536,37903179530118
7,10.566,37903179530202
7,10.586,37903179530328
7,10.616,37903179530412
7,10.646,37903179530538
7,10.666,37903179530664
7,10.696,37903179530748
7,10.716,37903179530874
7,10.746,37903179530958
7,10.766,37903179531084
7,10.796,37903179531168
7,10.826,37903179531294
7,10.846,37903179531379
7,10.876,37903179531504
7,10.896,37903179531630
7,10.926,37903179531714
7,10.946,37903179531840
7,10.976,37903179531924
7,11.006,37903179532050
7,11.026,37903179532135
7,11.056,37903179532260
7,11.076,37903179532386
7,11.106,37903179532470
7,11.126,37903179532596
7,11.156,37903179532680
7,11.176,37903179532806
7,11.206,37903179532890
7,11.236,37903179533016
7,11.256,37903179533142
7,11.286,37903179533226
7,11.306,37903179533352
7,11.336,37903179533436
7,11.356,37903179533562
7,11.386,37903179533646
7,11.416,37903179533772
7,11.436,37903179533857
7,11.466,37903179533982
7,11.486,37903179534108
7,11.516,37903179534192
7,11.536,37903179534318
7,11.566,37903179534402
7,11.586,37903179534528
7,11.616,37903179534612
7,11.646,37903179534738
7,11.666,37903179534864
7,11.696,37903179534948
7,11.716,37903179535074
7,11.746,37903179535158
7,11.766,37903179535284
7,11.796,37903179535368
7,11.826,37903179535494
7,11.846,37903179535620
7,11.876,37903179535704
7,11.896,37903179535830
7,11.926,37903179535914
7,11.946,37903179536040
7,11.976,37903179536124
7,12.006,37903179536250
7,12.026,37903179536335
7,12.056,37903179536460
7,12.076,37903179536586
7,12.106,37903179536670
7,12.126,37903179536796
7,12.156,37903179536880
7,12.176,37903179537006
7,12.206,37903179537090
7,12.236,37903179537216
7,12.256,37903179537342
7,12.286,37903179537426
7,12.306,37903179537552
7,12.336,37903179537636
7,12.356,37903179537762
7,12.386,37903179537846
7,12.416,37903179537972
7,12.436,37903179538098
7,12.466,37903179538182
7,12.486,37903179538308
7,12.516,37903179538392
7,12.536,37903179538518
7,12.566,37903179538602
7,12.586,37903179538728
7,12.616,37903179538812
7,12.646,37903179538938
7,12.666,37903179539064
7,12.696,37903179539148
7,12.716,37903179539274
7,12.746,37903179539358
7,12.766,37903179539484
7,12.796,37903179539568
7,12.816,37903179539694
7,12.846,37903179539778
7,12.876,37903179539904
7,12.896,37903179540030
7,12.926,37903179540114
7,12.946,37903179540240
7,12.976,37903179540324
7,13.006,37903179540450
7,13.026,37903179540576
7,13.056,37903179540660
7,13.076,37903179540786
7,13.106,37903179540870
7,13.126,37903179540996
7,13.156,37903179541080
7,13.176,37903179541206
7,13.206,37903179541290
7,13.236,37903179541416
7,13.256,37903179541501
7,13.286,37903179541626
7,13.306,37903179541752
7,13.336,37903179541836
7,13.356,37903179541962
7,13.386,37903179542046
7,13.406,37903179542172
7,13.436,37903179542256
7,13.466,37903179542382
7,13.486,37903179542508
7,13.516,37903179542592
7,13.536,37903179542718
7,13.566,37903179542802
7,13.596,37903179542928
7,13.616,37903179543054
7,13.646,37903179543138
7,13.666,37903179543264
7,13.696,37903179543348
7,13.716,37903179543474
7,13.746,37903179543558
7,13.776,37903179543684
7,13.796,37903179543769
7,13.826,37903179543894
7,13.846,37903179544020
7,13.876,37903179544104
7,13.896,37903179544230
7,13.926,37903179544314
7,13.946,37903179544440
7,13.976,37903179544524
7,14.006,37903179544650
7,14.026,37903179544776
7,14.056,37903179544860
7,14.076,37903179544986
7,14.106,37903179545070
7,14.126,37903179545196
7,14.156,37903179545280
7,14.186,37903179545406
7,14.206,37903179545491
7,14.236,37903179545616
7,14.256,37903179545742
7,14.286,37903179545826
7,14.306,37903179545952
7,14.336,37903179546036
7,14.356,37903179546162
7,14.386,37903179546246
7,14.416,37903179546372
7,14.436,37903179546498
7,14.466,37903179546582
7,14.486,37903179546708
7,14.516,37903179546792
7,14.536,37903179546918
7,14.566,37903179547002
7,14.596,37903179547128
7,14.616,37903179547254
7,14.646,37903179547338
7,14.666,37903179547464
7,14.696,37903179547548
7,14.716,37903179547674
7,14.746,37903179547758
7,14.766,37903179547884
7,14.796,37903179547968
7,14.826,37903179548094
7,14.846,37903179548179
7,14.876,37903179548304
7,14.896,37903179548430
7,14.926,37903179548514
7,14.946,37903179548640
7,14.976,37903179548724
7,15.006,37903179548850
7,15.026,37903179548976
7,15.056,37903179549060
7,15.076,37903179549186
7,15.106,37903179549270
7,15.126,37903179549396
7,15.156,37903179549480
7,15.186,37903179549606
7,15.206,37903179549732
7,15.236,37903179549816
7,15.256,37903179549942
7,15.286,37903179550026
7,15.306,37903179550152
7,15.336,37903179550236
7,15.366,37903179550362
7,15.386,37903179550447
7,15.416,37903179550572
7,15.436,37903179550698
7,15.466,37903179550782
7,15.486,37903179550908
7,15.516,37903179550992
7,15.536,37903179551118
7,15.566,37903179551202
7,15.596,37903179551328
7,15.616,37903179551413
7,15.646,37903179551538
7,15.666,37903179551664
7,15.696,37903179551748
7,15.716,37903179551874
7,15.746,37903179551958
7,15.766,37903179552084
7,15.796,37903179552168
7,15.826,37903179552294
7,15.846,37903179552379
7,15.876,37903179552504
7,15.896,37903179552630
7,15.926,37903179552714
7,15.946,37903179552840
8,0.076,37903179486186
8,0.106,37903179486270
8,0.136,37903179486396
8,0.186,37903179486522
8,0.206,37903179486732
8,0.236,37903179486816
8,0.256,37903179486942
8,0.286,37903179487026
8,0.366,37903179487362
8,0.386,37903179487488
8,0.416,37903179487572
8,0.466,37903179487698
8,0.496,37903179487908
8,0.516,37903179488034
8,0.546,37903179488118
8,0.576,37903179488244
8,0.596,37903179488370
8,0.626,37903179488454
8,0.686,37903179488580
8,0.706,37903179488832
8,0.736,37903179488916
8,0.756,37903179489042
8,0.786,37903179489126
8,0.806,37903179489252
8,0.896,37903179489588
8,0.916,37903179489714
8,0.946,37903179489798
8,0.986,37903179489924
8,1.016,37903179490092
8,1.046,37903179490218
8,1.066,37903179490344
8,1.096,37903179490428
8,1.176,37903179490806
8,1.206,37903179490890
8,1.226,37903179491016
8,1.276,37903179491100
8,1.306,37903179491310
8,1.336,37903179491436
8,1.356,37903179491562
8,1.386,37903179491646
8,1.466,37903179492024
8,1.496,37903179492108
8,1.526,37903179492234
8,1.566,37903179492360
8,1.596,37903179492528
8,1.626,37903179492654
8,1.646,37903179492780
8,1.676,37903179492864
8,1.756,37903179493242
8,1.786,37903179493326
8,1.806,37903179493452
8,1.866,37903179493536
8,1.886,37903179493788
8,1.916,37903179493872
8,1.946,37903179493998
8,1.966,37903179494124
8,1.996,37903179494208
8,2.046,37903179494334
8,2.096,37903179494544
8,2.116,37903179494754
8,2.146,37903179494838
8,2.166,37903179494964
8,2.196,37903179495048
8,2.226,37903179495174
8,2.306,37903179495510
8,2.326,37903179495636
8,2.356,37903179495720
8,2.406,37903179495846
8,2.436,37903179496056
8,2.456,37903179496182
8,2.486,37903179496266
8,2.506,37903179496392
8,2.596,37903179496728
8,2.616,37903179496854
8,2.646,37903179496938
8,2.696,37903179497064
8,2.726,37903179497274
8,2.756,37903179497400
8,2.776,37903179497526
8,2.806,37903179497610
8,2.896,37903179497988
8,2.916,37903179498114
8,2.946,37903179498198
8,2.996,37903179498324
8,3.026,37903179498534
8,3.046,37903179498660
8,3.076,37903179498744
8,3.096,37903179498870
8,3.126,37903179498954
8,3.176,37903179499080
8,3.226,37903179499290
8,3.246,37903179499459
8,3.276,37903179499584
8,3.296,37903179499710
8,3.326,37903179499794
8,3.346,37903179499920
8,3.436,37903179500256
8,3.466,37903179500382
8,3.536,37903179500508
8,3.566,37903179500802
8,3.586,37903179500928
8,3.616,37903179501012
8,3.636,37903179501138
8,3.666,37903179501222
8,3.686,37903179501348
8,3.746,37903179501432
8,3.766,37903179501684
8,3.796,37903179501768
8,3.816,37903179501894
8,3.846,37903179501978
8,3.866,37903179502104
8,3.896,37903179502188
8,3.926,37903179502314
8,3.946,37903179502440
8,3.976,37903179502524
8,4.026,37903179502650
8,4.056,37903179502860
8,4.086,37903179502986
8,4.106,37903179503112
8,4.136,37903179503196
8,4.226,37903179503574
8,4.246,37903179503659
8,4.286,37903179503784
8,4.326,37903179503952
8,4.346,37903179504079
8,4.376,37903179504204
8,4.396,37903179504330
8,4.426,37903179504414
8,4.506,37903179504750
8,4.526,37903179504876
8,4.556,37903179504960
8,4.606,37903179505086
8,4.636,37903179505296
8,4.666,37903179505422
8,4.686,37903179505507
8,4.716,37903179505632
8,4.796,37903179505968
8,4.826,37903179506094
8,4.846,37903179506220
8,4.896,37903179506304
8,4.926,37903179506514
8,4.956,37903179506640
8,4.976,37903179506766
8,5.006,37903179506892
8,5.096,37903179507228
8,5.116,37903179507354
8,5.146,37903179507438
8,5.196,37903179507564
8,5.226,37903179507774
8,5.246,37903179507900
8,5.276,37903179507984
8,5.306,37903179508110
8,5.386,37903179508446
8,5.406,37903179508572
8,5.436,37903179508656
8,5.486,37903179508782
8,5.506,37903179508992
8,5.536,37903179509076
8,5.556,37903179509161
8,5.576,37903179509286
8,5.606,37903179509370
8,5.706,37903179509496
8,5.726,37903179509916
8,5.756,37903179510000
8,5.776,37903179510126
8,5.806,37903179510210
8,5.836,37903179510336
8,5.856,37903179510462
8,5.946,37903179510798
8,5.966,37903179510883
8,5.996,37903179511008
8,6.016,37903179511134
8,6.046,37903179511218
8,6.066,37903179511344
8,6.096,37903179511428
8,6.116,37903179511554
8,6.206,37903179511890
8,6.236,37903179512016
8,6.256,37903179512142
8,6.306,37903179512226
8,6.336,37903179512436
8,6.366,37903179512562
8,6.386,37903179512688
8,6.416,37903179512772
8,6.496,37903179513108
8,6.516,37903179513234
8,6.546,37903179513360
8,6.596,37903179513444
8,6.626,37903179513654
8,6.646,37903179513780
8,6.676,37903179513864
8,6.696,37903179513990
8,6.786,37903179514326
8,6.816,37903179514452
8,6.836,37903179514578
8,6.886,37903179514662
8,6.916,37903179514872
8,6.946,37903179514998
8,6.966,37903179515124
8,6.996,37903179515250
8,7.076,37903179515586
8,7.106,37903179515670
8,7.136,37903179515796
8,7.156,37903179515922
8,7.186,37903179516006
8,7.206,37903179516132
8,7.236,37903179516216
8,7.256,37903179516342
8,7.356,37903179516762
8,7.386,37903179516846
8,7.416,37903179516972
8,7.466,37903179517098
8,7.486,37903179517308
8,7.516,37903179517392
8,7.546,37903179517518
8,7.566,37903179517644
8,7.656,37903179517980
8,7.686,37903179518106
8,7.706,37903179518232
8,7.756,37903179518316
8,7.776,37903179518526
8,7.806,37903179518610
8,7.826,37903179518736
8,7.856,37903179518820
8,7.946,37903179519198
8,7.966,37903179519324
8,7.996,37903179519408
8,8.026,37903179519534
8,8.056,37903179519660
8,8.076,37903179519786
8,8.106,37903179519870
8,8.126,37903179519996
8,8.216,37903179520332
8,8.236,37903179520458
8,8.266,37903179520542
8,8.296,37903179520668
8,8.326,37903179520794
8,8.346,37903179520920
8,8.376,37903179521004
8,8.406,37903179521130
8,8.486,37903179521508
8,8.516,37903179521592
8,8.546,37903179521718
8,8.566,37903179521844
8,8.596,37903179521928
8,8.616,37903179522054
8,8.636,37903179522138
8,8.666,37903179522222
8,8.686,37903179522348
8,8.736,37903179522432
8,8.766,37903179522642
8,8.796,37903179522768
8,8.816,37903179522894
8,8.846,37903179522978
8,8.866,37903179523104
8,8.896,37903179523188
8,8.976,37903179523566
8,9.006,37903179523650
8,9.026,37903179523776
8,9.086,37903179523860
8,9.116,37903179524112
8,9.136,37903179524238
8,9.166,37903179524322
8,9.196,37903179524448
8,9.276,37903179524784
8,9.306,37903179524910
8,9.326,37903179524995
8,9.376,37903179525120
8,9.406,37903179525330
8,9.426,37903179525456
8,9.456,37903179525540
8,9.476,37903179525666
8,9.566,37903179526044
8,9.596,37903179526128
8,9.616,37903179526254
8,9.646,37903179526338
8,9.676,37903179526464
8,9.696,37903179526590
8,9.726,37903179526674
8,9.756,37903179526800
8,9.836,37903179527136
8,9.856,37903179527262
8,9.886,37903179527346
8,9.916,37903179527472
8,9.936,37903179527598
8,9.966,37903179527682
8,9.996,37903179527808
8,10.016,37903179527934
8,10.106,37903179528270
8,10.136,37903179528396
8,10.156,37903179528522
8,10.206,37903179528606
8,10.236,37903179528816
8,10.256,37903179528942
8,10.286,37903179529026
8,10.306,37903179529152
8,10.396,37903179529488
8,10.416,37903179529614
8,10.446,37903179529698
8,10.486,37903179529824
8,10.506,37903179529992
8,10.536,37903179530118
8,10.566,37903179530244
8,10.596,37903179530328
8,10.676,37903179530706
8,10.706,37903179530790
8,10.726,37903179530916
8,10.756,37903179531000
8,10.786,37903179531126
8,10.806,37903179531252
8,10.836,37903179531336
8,10.856,37903179531462
8,10.926,37903179531546
8,10.956,37903179531840
8,10.986,37903179531966
8,11.006,37903179532092
8,11.036,37903179532176
8,11.056,37903179532302
8,11.086,37903179532386
8,11.116,37903179532512
8,11.196,37903179532848
8,11.216,37903179532974
8,11.246,37903179533100
8,11.296,37903179533184
8,11.326,37903179533394
8,11.346,37903179533520
8,11.376,37903179533604
8,11.396,37903179533730
8,11.486,37903179534066
8,11.506,37903179534192
8,11.536,37903179534276
8,11.556,37903179534402
8,11.586,37903179534486
8,11.606,37903179534612
8,11.636,37903179534696
8,11.666,37903179534822
8,11.756,37903179535200
8,11.776,37903179535326
8,11.806,37903179535410
8,11.856,37903179535536
8,11.886,37903179535746
8,11.916,37903179535872
8,11.936,37903179535998
8,11.966,37903179536082
8,11.996,37903179536208
8,12.036,37903179536334
8,12.066,37903179536544
8,12.096,37903179536628
8,12.116,37903179536754
8,12.146,37903179536880
8,12.176,37903179536964
8,12.206,37903179537090
8,12.286,37903179537426
8,12.316,37903179537552
8,12.336,37903179537678
8,12.366,37903179537762
8,12.396,37903179537888
8,12.416,37903179538014
8,12.446,37903179538098
8,12.466,37903179538224
8,12.556,37903179538560
8,12.586,37903179538686
8,12.606,37903179538812
8,12.656,37903179538896
8,12.686,37903179539106
8,12.706,37903179539232
8,12.736,37903179539316
8,12.766,37903179539442
8,12.846,37903179539820
8,12.876,37903179539946
8,12.936,37903179540030
8,12.966,37903179540282
8,12.986,37903179540367
8,13.016,37903179540492
8,13.036,37903179540618
8,13.066,37903179540702
8,13.146,37903179541038
8,13.176,37903179541164
8,13.196,37903179541290
8,13.246,37903179541374
8,13.276,37903179541584
8,13.296,37903179541710
8,13.326,37903179541794
8,13.356,37903179541920
8,13.436,37903179542256
8,13.466,37903179542382
8,13.496,37903179542508
8,13.516,37903179542634
8,13.546,37903179542718
8,13.566,37903179542803
8,13.596,37903179542928
8,13.616,37903179543054
8,13.646,37903179543138
8,13.676,37903179543264
8,13.696,37903179543390
8,13.746,37903179543474
8,13.776,37903179543684
8,13.806,37903179543810
8,13.826,37903179543936
8,13.856,37903179544020
8,13.946,37903179544398
8,13.966,37903179544524
8,13.996,37903179544608
8,14.046,37903179544734
8,14.066,37903179544944
8,14.096,37903179545028
8,14.116,37903179545154
8,14.146,37903179545238
8,14.226,37903179545616
8,14.256,37903179545700
8,14.276,37903179545826
8,14.326,37903179545910
8,14.356,37903179546120
8,14.376,37903179546246
8,14.406,37903179546330
8,14.426,37903179546456
8,14.456,37903179546540
8,14.506,37903179546666
8,14.536,37903179546876
8,14.556,37903179547002
8,14.586,37903179547086
8,14.606,37903179547212
8,14.636,37903179547296
8,14.666,37903179547422
8,14.746,37903179547800
8,14.776,37903179547884
8,14.796,37903179548010
8,14.856,37903179548094
8,14.876,37903179548346
8,14.906,37903179548430
8,14.926,37903179548556
8,14.956,37903179548640
8,15.036,37903179549018
8,15.066,37903179549102
8,15.096,37903179549228
8,15.156,37903179549354
8,15.176,37903179549606
8,15.196,37903179549690
8,15.226,37903179549774
8,15.256,37903179549900
8,15.336,37903179550236
8,15.356,37903179550362
8,15.386,37903179550446
8,15.406,37903179550572
8,15.436,37903179550656
8,15.466,37903179550782
8,15.486,37903179550908
8,15.516,37903179550992
8,15.596,37903179551328
8,15.626,37903179551454
8,15.646,37903179551580
8,15.676,37903179551664
8,15.706,37903179551790
8,15.726,37903179551916
8,15.756,37903179552000
8,15.776,37903179552126
8,15.866,37903179552462
8,15.886,37903179552588
8,15.916,37903179552672
8,15.936,37903179552757
9,0.016,37903179485892
9,0.036,37903179486018
9,0.066,37903179486102
9,0.086,37903179486228
9,0.116,37903179486312
9,0.136,37903179486438
9,0.166,37903179486522
9,0.196,37903179486648
9,0.216,37903179486774
9,0.246,37903179486858
9,0.266,37903179486984
9,0.296,37903179487068
9,0.316,37903179487194
9,0.346,37903179487278
9,0.366,37903179487404
9,0.396,37903179487488
9,0.416,37903179487614
9,0.446,37903179487698
9,0.466,37903179487824
9,0.496,37903179487908
9,0.516,37903179488034
9,0.546,37903179488118
9,0.566,37903179488244
9,0.596,37903179488328
9,0.616,37903179488454
9,0.646,37903179488538
9,0.666,37903179488664
9,0.696,37903179488748
9,0.726,37903179488874
9,0.746,37903179488959
9,0.776,37903179489084
9,0.796,37903179489210
9,0.826,37903179489294
9,0.846,37903179489420
9,0.876,37903179489504
9,0.896,37903179489630
9,0.926,37903179489714
9,0.946,37903179489840
9,0.976,37903179489924
9,0.996,37903179490050
9,1.026,37903179490134
9,1.046,37903179490260
9,1.076,37903179490344
9,1.096,37903179490470
9,1.126,37903179490554
9,1.146,37903179490680
9,1.176,37903179490764
9,1.196,37903179490890
9,1.226,37903179490974
9,1.246,37903179491100
9,1.276,37903179491184
9,1.296,37903179491310
9,1.326,37903179491394
9,1.356,37903179491520
9,1.376,37903179491646
9,1.406,37903179491730
9,1.426,37903179491856
9,1.456,37903179491940
9,1.476,37903179492066
9,1.506,37903179492150
9,1.526,37903179492276
9,1.556,37903179492360
9,1.576,37903179492486
9,1.606,37903179492570
9,1.626,37903179492696
9,1.656,37903179492780
9,1.676,37903179492906
9,1.706,37903179492990
9,1.726,37903179493116
9,1.756,37903179493200
9,1.776,37903179493326
9,1.806,37903179493410
9,1.826,37903179493536
9,1.856,37903179493620
9,1.876,37903179493746
9,1.906,37903179493830
9,1.926,37903179493956
9,1.956,37903179494040
9,1.986,37903179494166
9,2.006,37903179494251
9,2.036,37903179494376
9,2.056,37903179494502
9,2.086,37903179494586
9,2.106,37903179494712
9,2.136,37903179494796
9,2.156,37903179494922
9,2.186,37903179495006
9,2.216,37903179495132
9,2.236,37903179495217
9,2.266,37903179495342
9,2.286,37903179495468
9,2.316,37903179495552
9,2.336,37903179495678
9,2.366,37903179495762
9,2.386,37903179495888
9,2.416,37903179495972
9,2.446,37903179496098
9,2.466,37903179496224
9,2.496,37903179496308
9,2.526,37903179496434
9,2.546,37903179496519
9,2.576,37903179496644
9,2.596,37903179496729
9,2.626,37903179496854
9,2.646,37903179496980
9,2.676,37903179497064
9,2.696,37903179497190
9,2.726,37903179497274
9,2.746,37903179497400
9,2.776,37903179497484
9,2.806,37903179497610
9,2.826,37903179497695
9,2.856,37903179497820
9,2.876,37903179497946
9,2.906,37903179498030
9,2.926,37903179498156
9,2.956,37903179498240
9,2.976,37903179498366
9,3.006,37903179498450
9,3.036,37903179498576
9,3.056,37903179498702
9,3.086,37903179498786
9,3.106,37903179498912
9,3.136,37903179498996
9,3.156,37903179499122
9,3.186,37903179499206
9,3.206,37903179499332
9,3.236,37903179499416
9,3.266,37903179499542
9,3.286,37903179499668
9,3.316,37903179499752
9,3.336,37903179499878
9,3.366,37903179499962
9,3.386,37903179500088
9,3.416,37903179500172
9,3.436,37903179500298
9,3.466,37903179500382
9,3.496,37903179500508
9,3.516,37903179500593
9,3.546,37903179500718
9,3.566,37903179500844
9,3.596,37903179500928
9,3.616,37903179501054
9,3.646,37903179501138
9,3.666,37903179501264
9,3.696,37903179501348
9,3.716,37903179501474
9,3.746,37903179501558
9,3.766,37903179501684
9,3.796,37903179501768
9,3.826,37903179501894
9,3.846,37903179501979
9,3.876,37903179502104
9,3.896,37903179502230
9,3.926,37903179502314
9,3.946,37903179502440
9,3.976,37903179502524
9,3.996,37903179502650
9,4.026,37903179502734
9,4.046,37903179502860
9,4.076,37903179502944
9,4.096,37903179503070
9,4.126,37903179503154
9,4.146,37903179503280
9,4.176,37903179503364
9,4.196,37903179503490
9,4.226,37903179503574
9,4.246,37903179503700
9,4.276,37903179503784
9,4.296,37903179503910
9,4.326,37903179503994
9,4.356,37903179504120
9,4.376,37903179504246
9,4.406,37903179504330
9,4.426,37903179504456
9,4.456,37903179504540
9,4.476,37903179504666
9,4.506,37903179504750
9,4.526,37903179504876
9,4.556,37903179504960
9,4.576,37903179505086
9,4.606,37903179505170
9,4.626,37903179505296
9,4.656,37903179505380
9,4.676,37903179505506
9,4.706,37903179505590
9,4.726,37903179505716
9,4.756,37903179505800
9,4.776,37903179505926
9,4.806,37903179506010
9,4.826,37903179506136
9,4.856,37903179506220
9,4.876,37903179506346
9,4.906,37903179506430
9,4.926,37903179506556
9,4.956,37903179506640
9,4.986,37903179506766
9,5.006,37903179506892
9,5.036,37903179506976
9,5.056,37903179507102
9,5.086,37903179507186
9,5.106,37903179507312
9,5.136,37903179507396
9,5.156,37903179507522
9,5.186,37903179507606
9,5.206,37903179507732
9,5.236,37903179507816
9,5.256,37903179507942
9,5.286,37903179508026
9,5.306,37903179508152
9,5.336,37903179508236
9,5.356,37903179508362
9,5.386,37903179508446
9,5.406,37903179508572
9,5.436,37903179508656
9,5.456,37903179508782
9,5.486,37903179508866
9,5.516,37903179508992
9,5.536,37903179509118
9,5.566,37903179509202
9,5.586,37903179509328
9,5.616,37903179509412
9,5.636,37903179509538
9,5.666,37903179509622
9,5.686,37903179509748
9,5.716,37903179509832
9,5.736,37903179509958
9,5.766,37903179510042
9,5.786,37903179510168
9,5.816,37903179510252
9,5.836,37903179510378
9,5.866,37903179510462
9,5.886,37903179510588
9,5.916,37903179510672
9,5.936,37903179510798
9,5.966,37903179510882
9,5.986,37903179511008
9,6.016,37903179511092
9,6.046,37903179511218
9,6.066,37903179511303
9,6.096,37903179511428
9,6.116,37903179511554
9,6.146,37903179511638
9,6.166,37903179511764
9,6.196,37903179511848
9,6.216,37903179511974
9,6.246,37903179512058
9,6.266,37903179512184
9,6.296,37903179512268
9,6.316,37903179512394
9,6.346,37903179512478
9,6.366,37903179512604
9,6.396,37903179512688
9,6.416,37903179512814
9,6.446,37903179512898
9,6.466,37903179513024
9,6.496,37903179513108
9,6.516,37903179513234
9,6.546,37903179513318
9,6.566,37903179513444
9,6.596,37903179513528
9,6.626,37903179513654
9,6.646,37903179513780
9,6.676,37903179513864
9,6.696,37903179513990
9,6.726,37903179514074
9,6.746,37903179514200
9,6.776,37903179514284
9,6.796,37903179514410
9,6.826,37903179514494
9,6.846,37903179514620
9,6.876,37903179514704
9,6.896,37903179514830
9,6.926,37903179514914
9,6.946,37903179515040
9,6.976,37903179515124
9,6.996,37903179515250
9,7.026,37903179515334
9,7.046,37903179515460
9,7.076,37903179515544
9,7.096,37903179515670
9,7.126,37903179515754
9,7.156,37903179515880
9,7.176,37903179515965
9,7.206,37903179516090
9,7.226,37903179516216
9,7.256,37903179516300
9,7.276,37903179516426
9,7.306,37903179516510
9,7.326,37903179516636
9,7.356,37903179516720
9,7.376,37903179516846
9,7.406,37903179516930
9,7.426,37903179517056
9,7.456,37903179517140
9,7.476,37903179517266
9,7.506,37903179517350
9,7.526,37903179517476
9,7.556,37903179517560
9,7.576,37903179517686
9,7.606,37903179517770
9,7.626,37903179517896
9,7.656,37903179517980
9,7.676,37903179518106
9,7.706,37903179518190
9,7.726,37903179518316
9,7.756,37903179518400
9,7.786,37903179518526
9,7.806,37903179518652
9,7.836,37903179518736
9,7.856,37903179518862
9,7.886,37903179518946
9,7.906,37903179519072
9,7.936,37903179519156
9,7.956,37903179519282
9,7.986,37903179519366
9,8.006,37903179519492
9,8.036,37903179519576
9,8.056,37903179519702
9,8.086,37903179519786
9,8.106,37903179519912
9,8.136,37903179519996
9,8.156,37903179520122
9,8.186,37903179520206
9,8.206,37903179520332
9,8.236,37903179520416
9,8.256,37903179520542
9,8.286,37903179520626
9,8.316,37903179520752
9,8.336,37903179520837
9,8.366,37903179520962
9,8.386,37903179521088
9,8.416,37903179521172
9,8.436,37903179521298
9,8.466,37903179521382
9,8.486,37903179521508
9,8.516,37903179521592
9,8.536,37903179521718
9,8.566,37903179521802
9,8.586,37903179521928
9,8.616,37903179522012
9,8.636,37903179522138
9,8.666,37903179522222
9,8.686,37903179522348
9,8.716,37903179522432
9,8.736,37903179522558
9,8.766,37903179522642
9,8.786,37903179522768
9,8.816,37903179522852
9,8.836,37903179522978
9,8.866,37903179523062
9,8.896,37903179523188
9,8.916,37903179523273
9,8.946,37903179523398
9,8.966,37903179523524
9,8.996,37903179523608
9,9.016,37903179523734
9,9.046,37903179523818
9,9.066,37903179523944
9,9.096,37903179524028
9,9.116,37903179524154
9,9.146,37903179524238
9,9.166,37903179524364
9,9.196,37903179524448
9,9.216,37903179524574
9,9.246,37903179524658
9,9.266,37903179524784
9,9.296,37903179524868
9,9.316,37903179524994
9,9.346,37903179525078
9,9.366,37903179525204
9,9.396,37903179525288
9,9.426,37903179525414
9,9.446,37903179525499
9,9.476,37903179525624
9,9.496,37903179525750
9,9.526,37903179525834
9,9.546,37903179525960
9,9.576,37903179526044
9,9.596,37903179526170
9,9.626,37903179526254
9,9.646,37903179526380
9,9.676,37903179526464
9,9.696,37903179526590
9,9.726,37903179526674
9,9.746,37903179526800
9,9.776,37903179526884
9,9.796,37903179527010
9,9.826,37903179527094
9,9.846,37903179527220
9,9.876,37903179527304
9,9.896,37903179527430
9,9.926,37903179527514
9,9.946,37903179527640
9,9.976,37903179527724
9,10.006,37903179527850
9,10.026,37903179527976
9,10.056,37903179528060
9,10.076,37903179528186
9,10.106,37903179528270
9,10.126,37903179528396
9,10.156,37903179528480
9,10.176,37903179528606
9,10.206,37903179528690
9,10.226,37903179528816
9,10.256,37903179528900
9,10.276,37903179529026
9,10.306,37903179529110
9,10.326,37903179529236
9,10.356,37903179529320
9,10.376,37903179529446
9,10.406,37903179529530
9,10.426,37903179529656
9,10.456,37903179529740
9,10.476,37903179529866
9,10.506,37903179529950
9,10.536,37903179530076
9,10.556,37903179530202
9,10.586,37903179530286
9,10.606,37903179530412
9,10.636,37903179530496
9,10.656,37903179530622
9,10.686,37903179530706
9,10.706,37903179530832
9,10.736,37903179530916
9,10.756,37903179531042
9,10.786,37903179531126
9,10.806,37903179531252
9,10.836,37903179531336
9,10.856,37903179531462
9,10.886,37903179531546
9,10.916,37903179531672
9,10.936,37903179531798
9,10.966,37903179531882
9,10.986,37903179532008
9,11.016,37903179532092
9,11.036,37903179532218
9,11.066,37903179532302
9,11.086,37903179532428
9,11.116,37903179532512
9,11.136,37903179532638
9,11.166,37903179532722
9,11.196,37903179532848
9,11.216,37903179532933
9,11.246,37903179533058
9,11.266,37903179533184
