thread,time_us,cycles
2,16.126,15570916483248
2,16.226,15570916483359
2,16.226,15570916483433
2,16.226,15570916483544
2,16.326,15570916483655
2,16.326,15570916483730
2,16.326,15570916483840
2,16.326,15570916483951
2,16.426,15570916484062
2,16.426,15570916484137
2,16.426,15570916484247
2,16.426,15570916484358
2,16.526,15570916484432
2,16.526,15570916484543
2,16.526,15570916484654
2,16.526,15570916484728
2,16.626,15570916484839
2,16.626,15570916484914
2,16.626,15570916485024
2,16.726,15570916485135
2,16.726,15570916485246
2,16.726,15570916485320
2,16.726,15570916485431
2,16.826,15570916485542
2,16.826,15570916485616
2,16.826,15570916485727
2,16.826,15570916485801
2,16.926,15570916485912
2,16.926,15570916485987
2,16.926,15570916486097
2,16.926,15570916486208
2,17.026,15570916486283
2,17.026,15570916486393
2,17.026,15570916486504
2,17.126,15570916486615
2,17.126,15570916486690
2,17.126,15570916486800
2,17.126,15570916486911
2,17.226,15570916487022
2,17.226,15570916487096
2,17.226,15570916487207
2,17.226,15570916487318
2,17.326,15570916487429
2,17.326,15570916487503
2,17.326,15570916487614
2,17.326,15570916487725
2,17.426,15570916487799
2,17.426,15570916487910
2,17.426,15570916487985
2,17.526,15570916488095
2,17.526,15570916488206
2,17.526,15570916488280
2,17.526,15570916488391
2,17.626,15570916488502
2,17.626,15570916488577
2,17.626,15570916488687
2,17.626,15570916488798
2,17.726,15570916488872
2,17.726,15570916488983
2,17.726,15570916489058
2,17.726,15570916489168
2,17.826,15570916489279
2,17.826,15570916489353
2,17.826,15570916489464
2,17.826,15570916489575
2,17.926,15570916489649
2,17.926,15570916489760
2,17.926,15570916489871
2,18.026,15570916489946
2,18.026,15570916490056
2,18.026,15570916490167
2,18.026,15570916490241
2,18.126,15570916490352
2,18.126,15570916490426
2,18.126,15570916490537
2,18.126,15570916490648
2,18.226,15570916490722
2,18.226,15570916490833
2,18.226,15570916490908
2,18.226,15570916491018
2,18.326,15570916491129
2,18.326,15570916491240
2,18.326,15570916491351
2,18.426,15570916491425
2,18.426,15570916491536
2,18.426,15570916491611
2,18.426,15570916491721
2,18.526,15570916491832
2,18.526,15570916491906
2,18.526,15570916492017
2,18.526,15570916492092
2,18.626,15570916492202
2,18.626,15570916492313
2,18.626,15570916492388
2,18.626,15570916492498
2,18.726,15570916492609
2,18.726,15570916492684
2,18.726,15570916492794
2,18.726,15570916492905
2,18.826,15570916492979
2,18.826,15570916493090
2,18.826,15570916493165
2,18.926,15570916493275
2,18.926,15570916493386
2,18.926,15570916493460
2,18.926,15570916493571
2,19.026,15570916493645
2,19.026,15570916493756
2,19.026,15570916493831
2,19.026,15570916493941
2,19.126,15570916494052
2,19.126,15570916494126
2,19.126,15570916494237
2,19.126,15570916494348
2,19.226,15570916494459
2,19.226,15570916494570
2,19.226,15570916494645
2,19.326,15570916494755
2,19.326,15570916494866
2,19.326,15570916494940
2,19.326,15570916495051
2,19.426,15570916495162
2,19.426,15570916495236
2,19.426,15570916495347
2,19.426,15570916495458
2,19.526,15570916495569
2,19.526,15570916495680
2,19.526,15570916495754
3,0.026,15570916423491
3,0.026,15570916423566
3,0.026,15570916423676
3,0.026,15570916423787
3,0.126,15570916423862
3,0.126,15570916423972
3,0.126,15570916424083
3,0.126,15570916424158
3,0.226,15570916424268
3,0.226,15570916424379
3,0.226,15570916424453
3,0.326,15570916424564
3,0.326,15570916424675
3,0.326,15570916424750
3,0.326,15570916424860
3,0.426,15570916424971
3,0.426,15570916425046
3,0.426,15570916425156
3,0.426,15570916425267
3,0.526,15570916425341
3,0.526,15570916425452
3,0.526,15570916425563
3,0.526,15570916425637
3,0.626,15570916425748
3,0.626,15570916425823
3,0.626,15570916425933
3,0.626,15570916426044
3,0.726,15570916426118
3,0.726,15570916426229
3,0.726,15570916426304
3,0.826,15570916426414
3,0.826,15570916426525
3,0.826,15570916426600
3,0.826,15570916426710
3,0.926,15570916426821
3,0.926,15570916426895
3,0.926,15570916427006
3,0.926,15570916427117
3,1.026,15570916427192
3,1.026,15570916427302
3,1.026,15570916427413
3,1.026,15570916427487
3,1.126,15570916427598
3,1.126,15570916427673
3,1.126,15570916427783
3,1.126,15570916427894
3,1.226,15570916427968
3,1.226,15570916428079
3,1.226,15570916428190
3,1.326,15570916428264
3,1.326,15570916428375
3,1.326,15570916428449
3,1.326,15570916428560
3,1.426,15570916428635
3,1.426,15570916428745
3,1.426,15570916428856
3,1.426,15570916428930
3,1.526,15570916429041
3,1.526,15570916429116
3,1.526,15570916429226
3,1.526,15570916429337
3,1.626,15570916429411
3,1.626,15570916429522
3,1.626,15570916429597
3,1.626,15570916429707
3,1.726,15570916429818
3,1.726,15570916429892
3,1.726,15570916430003
3,1.726,15570916430078
3,1.826,15570916430188
3,1.826,15570916430299
3,1.826,15570916430410
3,1.926,15570916430484
3,1.926,15570916430595
3,1.926,15570916430670
3,1.926,15570916430780
3,2.026,15570916430891
3,2.026,15570916430965
3,2.026,15570916431076
3,2.026,15570916431187
3,2.126,15570916431298
3,2.126,15570916431372
3,2.126,15570916431483
3,2.226,15570916431594
3,2.226,15570916431705
3,2.226,15570916431779
3,2.226,15570916431890
3,2.326,15570916432001
3,2.326,15570916432076
3,2.326,15570916432186
3,2.326,15570916432297
3,2.426,15570916432371
3,2.426,15570916432482
3,2.426,15570916432557
3,2.426,15570916432667
3,2.526,15570916432778
3,2.526,15570916432889
3,2.526,15570916432963
3,2.626,15570916433074
3,2.626,15570916433149
3,2.626,15570916433259
3,2.626,15570916433370
3,2.726,15570916433445
3,2.726,15570916433555
3,2.726,15570916433666
3,2.726,15570916433741
3,2.826,15570916433851
3,2.826,15570916433962
3,2.826,15570916434036
3,2.826,15570916434147
3,2.926,15570916434258
3,2.926,15570916434332
3,2.926,15570916434443
3,2.926,15570916434518
3,3.026,15570916434628
3,3.026,15570916434739
3,3.026,15570916434813
3,3.026,15570916434924
3,3.126,15570916434998
3,3.126,15570916435110
3,3.126,15570916435220
3,3.226,15570916435331
3,3.226,15570916435405
3,3.226,15570916435516
3,3.226,15570916435627
3,3.326,15570916435702
3,3.326,15570916435812
3,3.326,15570916435923
3,3.326,15570916436034
3,3.426,15570916436108
3,3.426,15570916436219
3,3.426,15570916436294
3,3.526,15570916436404
3,3.526,15570916436515
3,3.526,15570916436590
3,3.526,15570916436700
3,3.626,15570916436775
3,3.626,15570916436885
3,3.626,15570916436996
3,3.626,15570916437071
3,3.726,15570916437181
3,3.726,15570916437256
3,3.726,15570916437366
3,3.726,15570916437477
3,3.826,15570916437552
3,3.826,15570916437662
3,3.826,15570916437773
3,3.826,15570916437847
3,3.926,15570916437958
3,3.926,15570916438069
3,3.926,15570916438143
3,4.026,15570916438254
3,4.026,15570916438365
3,4.026,15570916438440
3,4.026,15570916438550
3,4.126,15570916438661
3,4.126,15570916438735
3,4.126,15570916438846
3,4.126,15570916438957
3,4.226,15570916439031
3,4.226,15570916439142
3,4.226,15570916439216
3,4.226,15570916439327
3,4.326,15570916439402
3,4.326,15570916439512
3,4.326,15570916439623
3,4.326,15570916439698
3,4.426,15570916439808
3,4.426,15570916439919
3,4.426,15570916439994
3,4.526,15570916440104
3,4.526,15570916440215
3,4.526,15570916440290
3,4.526,15570916440400
3,4.626,15570916440511
3,4.626,15570916440622
3,4.626,15570916440733
3,4.626,15570916440807
3,4.726,15570916440918
3,4.726,15570916440992
3,4.726,15570916441103
3,4.726,15570916441214
3,4.826,15570916441288
3,4.826,15570916441399
3,4.826,15570916441510
3,4.926,15570916441584
3,4.926,15570916441695
3,4.926,15570916441770
3,4.926,15570916441880
3,5.026,15570916441991
3,5.026,15570916442065
3,5.026,15570916442176
3,5.026,15570916442251
3,5.126,15570916442361
3,5.126,15570916442472
3,5.126,15570916442547
3,5.226,15570916442657
3,5.226,15570916442768
3,5.226,15570916442879
3,5.226,15570916442953
3,5.326,15570916443064
3,5.326,15570916443175
3,5.326,15570916443249
3,5.326,15570916443360
3,5.426,15570916443471
3,5.426,15570916443546
3,5.426,15570916443656
3,5.526,15570916443767
3,5.526,15570916443842
3,5.526,15570916443952
3,5.526,15570916444063
3,5.626,15570916444174
3,5.626,15570916444248
3,5.626,15570916444359
3,5.626,15570916444434
3,5.726,15570916444544
3,5.726,15570916444655
3,5.726,15570916444766
3,5.726,15570916444841
3,5.826,15570916444951
3,5.826,15570916445062
3,5.826,15570916445173
3,5.926,15570916445247
3,5.926,15570916445358
3,5.926,15570916445469
3,5.926,15570916445580
3,6.026,15570916445654
3,6.026,15570916445765
3,6.026,15570916445876
3,6.026,15570916445950
3,6.126,15570916446061
3,6.126,15570916446136
3,6.126,15570916446246
3,6.226,15570916446357
3,6.226,15570916446432
3,6.226,15570916446542
3,6.226,15570916446617
3,6.326,15570916446727
3,6.326,15570916446838
3,6.326,15570916446949
3,6.326,15570916447023
3,6.426,15570916447134
3,6.426,15570916447245
3,6.426,15570916447320
3,6.426,15570916447430
3,6.526,15570916447541
3,6.526,15570916447616
3,6.526,15570916447726
3,6.626,15570916447837
3,6.626,15570916447948
3,6.626,15570916448023
3,6.626,15570916448133
3,6.726,15570916448244
3,6.726,15570916448318
3,6.726,15570916448429
3,6.726,15570916448540
3,6.826,15570916448651
3,6.826,15570916448725
3,6.826,15570916448836
3,6.926,15570916448947
3,6.926,15570916449058
3,6.926,15570916449169
3,6.926,15570916449280
3,7.026,15570916449355
3,7.026,15570916449465
3,7.026,15570916449576
3,7.126,15570916449687
3,7.126,15570916449798
3,7.126,15570916449909
3,7.126,15570916450020
3,7.226,15570916450131
3,7.226,15570916450206
3,7.226,15570916450316
3,7.326,15570916450427
3,7.326,15570916450538
3,7.326,15570916450649
3,7.326,15570916450760
3,7.426,15570916450834
3,7.426,15570916450945
3,7.426,15570916451056
3,7.526,15570916451167
3,7.526,15570916451278
3,7.526,15570916451389
3,7.526,15570916451500
3,7.626,15570916451575
3,7.626,15570916451685
3,7.626,15570916451796
3,7.726,15570916451907
3,7.726,15570916452018
3,7.726,15570916452129
3,7.726,15570916452240
3,7.826,15570916452351
3,7.826,15570916452426
3,7.826,15570916452536
3,7.926,15570916452647
3,7.926,15570916452758
3,7.926,15570916452869
3,7.926,15570916452943
3,8.026,15570916453054
3,8.026,15570916453165
3,8.026,15570916453239
3,8.026,15570916453350
3,8.126,15570916453424
3,8.126,15570916453535
3,8.126,15570916453646
3,8.126,15570916453720
3,8.226,15570916453831
3,8.226,15570916453906
3,8.226,15570916454016
3,8.226,15570916454127
3,8.326,15570916454201
3,8.326,15570916454312
3,8.326,15570916454423
3,8.426,15570916454498
3,8.426,15570916454608
3,8.426,15570916454719
3,8.426,15570916454794
3,8.526,15570916454904
3,8.526,15570916455015
3,8.526,15570916455089
3,8.526,15570916455200
3,8.626,15570916455275
3,8.626,15570916455385
3,8.626,15570916455496
3,8.626,15570916455570
3,8.726,15570916455681
3,8.726,15570916455756
3,8.726,15570916455866
3,8.826,15570916455977
3,8.826,15570916456052
3,8.826,15570916456162
3,8.826,15570916456273
3,8.926,15570916456347
3,8.926,15570916456458
3,8.926,15570916456533
3,8.926,15570916456643
3,9.026,15570916456754
3,9.026,15570916456828
3,9.026,15570916456939
3,9.026,15570916457014
3,9.126,15570916457124
3,9.126,15570916457235
3,9.126,15570916457346
3,9.126,15570916457420
3,9.226,15570916457531
3,9.226,15570916457606
3,9.226,15570916457716
3,9.326,15570916457827
3,9.326,15570916457902
3,9.326,15570916458012
3,9.326,15570916458123
3,9.426,15570916458234
3,9.426,15570916458309
3,9.426,15570916458419
3,9.426,15570916458530
3,9.526,15570916458641
3,9.526,15570916458716
3,9.526,15570916458826
3,9.526,15570916458937
3,9.626,15570916459011
3,9.626,15570916459122
3,9.626,15570916459233
3,9.726,15570916459307
3,9.726,15570916459418
3,9.726,15570916459493
3,9.726,15570916459603
3,9.826,15570916459714
3,9.826,15570916459825
3,9.826,15570916459899
3,9.826,15570916460010
3,9.926,15570916460121
3,9.926,15570916460195
3,9.926,15570916460306
3,9.926,15570916460381
3,10.026,15570916460491
3,10.026,15570916460566
3,10.026,15570916460676
3,10.126,15570916460787
3,10.126,15570916460862
3,10.126,15570916460972
3,10.126,15570916461083
3,10.226,15570916461157
3,10.226,15570916461268
3,10.226,15570916461379
3,10.226,15570916461454
3,10.326,15570916461564
3,10.326,15570916461675
3,10.326,15570916461749
3,10.426,15570916461860
3,10.426,15570916461971
3,10.426,15570916462045
3,10.426,15570916462156
3,10.526,15570916462267
3,10.526,15570916462341
3,10.526,15570916462452
3,10.526,15570916462527
3,10.626,15570916462637
3,10.626,15570916462748
3,10.626,15570916462822
3,10.626,15570916462933
3,10.726,15570916463044
3,10.726,15570916463118
3,10.726,15570916463229
3,10.726,15570916463304
3,10.826,15570916463414
3,10.826,15570916463525
3,10.826,15570916463599
3,10.926,15570916463710
3,10.926,15570916463821
3,10.926,15570916463895
3,10.926,15570916464006
3,11.026,15570916464081
3,11.026,15570916464191
3,11.026,15570916464302
3,11.026,15570916464377
3,11.126,15570916464487
3,11.126,15570916464598
3,11.126,15570916464673
3,11.126,15570916464783
3,11.226,15570916464894
3,11.226,15570916465005
3,11.226,15570916465080
3,11.326,15570916465190
3,11.326,15570916465301
3,11.326,15570916465376
3,11.326,15570916465486
3,11.426,15570916465597
3,11.426,15570916465671
3,11.426,15570916465782
3,11.426,15570916465857
3,11.526,15570916465967
3,11.526,15570916466078
3,11.526,15570916466152
3,11.526,15570916466263
3,11.626,15570916466374
3,11.626,15570916466485
3,11.626,15570916466559
3,11.726,15570916466670
3,11.726,15570916466745
3,11.726,15570916466855
3,11.726,15570916466966
3,11.826,15570916467077
3,11.826,15570916467151
3,11.826,15570916467262
3,11.826,15570916467337
3,11.926,15570916467447
3,11.926,15570916467558
3,11.926,15570916467669
3,11.926,15570916467743
3,12.026,15570916467854
3,12.026,15570916467965
3,12.026,15570916468040
3,12.126,15570916468150
3,12.126,15570916468261
3,12.126,15570916468336
3,12.126,15570916468446
3,12.226,15570916468557
3,12.226,15570916468631
3,12.226,15570916468742
3,12.226,15570916468817
3,12.326,15570916468927
3,12.326,15570916469038
3,12.326,15570916469149
3,12.326,15570916469260
3,12.426,15570916469334
3,12.426,15570916469445
3,12.426,15570916469556
3,12.526,15570916469630
3,12.526,15570916469741
3,12.526,15570916469852
3,12.526,15570916469926
3,12.626,15570916470037
3,12.626,15570916470148
3,12.626,15570916470222
3,12.626,15570916470333
3,12.726,15570916470408
3,12.726,15570916470518
3,12.726,15570916470629
3,12.726,15570916470704
3,12.826,15570916470814
3,12.826,15570916470925
3,12.826,15570916471000
3,12.926,15570916471110
3,12.926,15570916471221
3,12.926,15570916471296
3,12.926,15570916471406
3,13.026,15570916471517
3,13.026,15570916471591
3,13.026,15570916471702
3,13.026,15570916471777
3,13.126,15570916471887
3,13.126,15570916471998
3,13.126,15570916472072
3,13.126,15570916472183
3,13.226,15570916472294
3,13.226,15570916472405
3,13.226,15570916472480
3,13.326,15570916472590
3,13.326,15570916472701
3,13.326,15570916472776
3,13.326,15570916472886
3,13.426,15570916472997
3,13.426,15570916473071
3,13.426,15570916473182
3,13.426,15570916473293
3,13.526,15570916473368
3,13.526,15570916473478
3,13.526,15570916473589
3,13.526,15570916473663
3,13.626,15570916473774
3,13.626,15570916473849
3,13.626,15570916473959
3,13.626,15570916474034
3,13.726,15570916474144
3,13.726,15570916474255
3,13.726,15570916474329
3,13.826,15570916474440
3,13.826,15570916474551
3,13.826,15570916474662
3,13.826,15570916474736
3,13.926,15570916474847
3,13.926,15570916474922
3,13.926,15570916475032
3,13.926,15570916475143
3,14.026,15570916475254
3,14.026,15570916475365
3,14.026,15570916475439
3,14.126,15570916475550
3,14.126,15570916475661
3,14.126,15570916475736
3,14.126,15570916475846
3,14.226,15570916475957
3,14.226,15570916476031
3,14.226,15570916476142
3,14.226,15570916476217
3,14.326,15570916476327
3,14.326,15570916476438
3,14.326,15570916476512
3,14.326,15570916476623
3,14.426,15570916476698
3,14.426,15570916476808
3,14.426,15570916476883
3,14.426,15570916476993
3,14.526,15570916477104
3,14.526,15570916477215
3,14.526,15570916477289
3,14.626,15570916477400
3,14.626,15570916477475
3,14.626,15570916477585
3,14.626,15570916477696
3,14.726,15570916477770
3,14.726,15570916477881
3,14.726,15570916477992
3,14.726,15570916478103
3,14.826,15570916478177
3,14.826,15570916478288
3,14.826,15570916478363
3,14.826,15570916478473
3,14.926,15570916478584
3,14.926,15570916478659
3,14.926,15570916478769
3,14.926,15570916478880
3,15.026,15570916478954
3,15.026,15570916479065
3,15.026,15570916479140
3,15.126,15570916479250
3,15.126,15570916479361
3,15.126,15570916479436
3,15.126,15570916479546
3,15.226,15570916479657
3,15.226,15570916479768
3,15.226,15570916479842
3,15.226,15570916479953
3,15.326,15570916480028
3,15.326,15570916480138
3,15.326,15570916480249
3,15.326,15570916480324
3,15.426,15570916480434
3,15.426,15570916480545
3,15.426,15570916480619
3,15.526,15570916480730
3,15.526,15570916480805
3,15.526,15570916480915
3,15.526,15570916481026
3,15.626,15570916481137
3,15.626,15570916481212
3,15.626,15570916481322
3,15.626,15570916481433
3,15.726,15570916481507
3,15.726,15570916481618
3,15.726,15570916481693
3,15.826,15570916481803
3,15.826,15570916481914
3,15.826,15570916481988
3,15.826,15570916482099
3,15.926,15570916482210
3,15.926,15570916482321
3,15.926,15570916482395
3,15.926,15570916482506
3,16.026,15570916482580
3,16.026,15570916482691
3,16.026,15570916482802
3,16.026,15570916482877
3,16.126,15570916482987
3,16.126,15570916483098
3,16.126,15570916483172
3,16.226,15570916483283
3,16.226,15570916483358
3,16.226,15570916483468
3,16.226,15570916483579
3,16.326,15570916483654
3,16.326,15570916483764
3,16.326,15570916483875
3,16.326,15570916483950
3,16.426,15570916484060
3,16.426,15570916484171
3,16.426,15570916484246
3,16.426,15570916484356
3,16.526,15570916484467
3,16.526,15570916484542
3,16.526,15570916484652
3,16.626,15570916484763
3,16.626,15570916484874
3,16.626,15570916484948
3,16.626,15570916485059
3,16.726,15570916485170
3,16.726,15570916485245
3,16.726,15570916485355
3,16.726,15570916485466
3,16.826,15570916485577
3,16.826,15570916485652
3,16.826,15570916485762
3,16.826,15570916485873
3,16.926,15570916485947
3,16.926,15570916486058
3,16.926,15570916486169
3,17.026,15570916486243
3,17.026,15570916486354
3,17.026,15570916486429
3,17.026,15570916486539
3,17.126,15570916486650
3,17.126,15570916486724
3,17.126,15570916486835
3,17.126,15570916486946
3,17.226,15570916487020
3,17.226,15570916487131
3,17.226,15570916487242
3,17.226,15570916487317
3,17.326,15570916487427
3,17.326,15570916487538
3,17.326,15570916487649
3,17.426,15570916487760
3,17.426,15570916487871
3,17.426,15570916487982
3,17.426,15570916488093
3,17.526,15570916488167
3,17.526,15570916488278
3,17.526,15570916488389
3,17.626,15570916488500
3,17.626,15570916488611
3,17.626,15570916488722
3,17.626,15570916488796
3,17.726,15570916488907
3,17.726,15570916489018
3,17.726,15570916489092
3,17.826,15570916489203
3,17.826,15570916489278
3,17.826,15570916489388
3,17.826,15570916489499
3,17.926,15570916489574
3,17.926,15570916489684
3,17.926,15570916489795
3,17.926,15570916489869
3,18.026,15570916489980
3,18.026,15570916490055
3,18.026,15570916490165
3,18.026,15570916490276
3,18.126,15570916490350
3,18.126,15570916490461
3,18.126,15570916490536
3,18.126,15570916490646
3,18.226,15570916490757
3,18.226,15570916490831
3,18.226,15570916490942
3,18.226,15570916491017
3,18.326,15570916491127
3,18.326,15570916491238
3,18.326,15570916491349
3,18.426,15570916491424
3,18.426,15570916491534
3,18.426,15570916491645
3,18.426,15570916491720
3,18.526,15570916491830
3,18.526,15570916491941
3,18.526,15570916492015
3,18.526,15570916492126
3,18.626,15570916492201
3,18.626,15570916492311
3,18.626,15570916492422
3,18.626,15570916492497
3,18.726,15570916492607
3,18.726,15570916492718
3,18.726,15570916492792
3,18.826,15570916492903
3,18.826,15570916492978
3,18.826,15570916493088
3,18.826,15570916493199
3,18.926,15570916493273
3,18.926,15570916493384
3,18.926,15570916493495
3,18.926,15570916493570
3,19.026,15570916493680
3,19.026,15570916493791
3,19.026,15570916493866
3,19.026,15570916493976
3,19.126,15570916494087
3,19.126,15570916494162
3,19.126,15570916494272
3,19.226,15570916494383
3,19.226,15570916494494
3,19.226,15570916494605
3,19.226,15570916494680
3,19.326,15570916494790
3,19.326,15570916494901
3,19.326,15570916494976
3,19.326,15570916495086
3,19.426,15570916495197
3,19.426,15570916495308
3,19.426,15570916495383
3,19.526,15570916495493
3,19.526,15570916495604
3,19.526,15570916495678
3,19.526,15570916495789
4,0.026,15570916423457
4,0.026,15570916423567
4,0.026,15570916423678
4,0.026,15570916423752
4,0.126,15570916423863
4,0.126,15570916423974
4,0.126,15570916424048
4,0.126,15570916424159
4,0.226,15570916424234
4,0.226,15570916424344
4,0.226,15570916424455
4,0.226,15570916424530
4,0.326,15570916424640
4,0.326,15570916424751
4,0.326,15570916424825
4,0.426,15570916424936
4,0.426,15570916425011
4,0.426,15570916425121
4,0.426,15570916425232
4,0.526,15570916425343
4,0.526,15570916425417
4,0.526,15570916425528
4,0.526,15570916425603
4,0.626,15570916425713
4,0.626,15570916425824
4,0.626,15570916425898
4,0.626,15570916426009
4,0.726,15570916426120
4,0.726,15570916426194
4,0.726,15570916426305
4,0.826,15570916426416
4,0.826,15570916426527
4,0.826,15570916426601
4,0.826,15570916426712
4,0.926,15570916426787
4,0.926,15570916426897
4,0.926,15570916427008
4,0.926,15570916427119
4,1.026,15570916427230
4,1.026,15570916427305
4,1.026,15570916427415
4,1.026,15570916427526
4,1.126,15570916427600
4,1.126,15570916427711
4,1.126,15570916427786
4,1.226,15570916427896
4,1.226,15570916428007
4,1.226,15570916428081
4,1.226,15570916428192
4,1.326,15570916428267
4,1.326,15570916428377
4,1.326,15570916428488
4,1.326,15570916428599
4,1.426,15570916428673
4,1.426,15570916428784
4,1.426,15570916428895
4,1.426,15570916429006
4,1.526,15570916429080
4,1.526,15570916429191
4,1.526,15570916429266
4,1.626,15570916429376
4,1.626,15570916429487
4,1.626,15570916429562
4,1.626,15570916429672
4,1.726,15570916429783
4,1.726,15570916429857
4,1.726,15570916429968
4,1.726,15570916430043
4,1.826,15570916430153
4,1.826,15570916430264
4,1.826,15570916430338
4,1.826,15570916430449
4,1.926,15570916430560
4,1.926,15570916430634
4,1.926,15570916430745
4,1.926,15570916430820
4,2.026,15570916430930
4,2.026,15570916431041
4,2.026,15570916431115
4,2.126,15570916431226
4,2.126,15570916431301
4,2.126,15570916431411
4,2.126,15570916431522
4,2.226,15570916431597
4,2.226,15570916431707
4,2.226,15570916431818
4,2.226,15570916431892
4,2.326,15570916432003
4,2.326,15570916432077
4,2.326,15570916432188
4,2.326,15570916432299
4,2.426,15570916432373
4,2.426,15570916432484
4,2.426,15570916432595
4,2.426,15570916432669
4,2.526,15570916432780
4,2.526,15570916432855
4,2.526,15570916432965
4,2.626,15570916433076
4,2.626,15570916433151
4,2.626,15570916433261
4,2.626,15570916433372
4,2.726,15570916433446
4,2.726,15570916433557
4,2.726,15570916433632
4,2.726,15570916433742
4,2.826,15570916433853
4,2.826,15570916433964
4,2.826,15570916434038
4,2.826,15570916434149
4,2.926,15570916434224
4,2.926,15570916434334
4,2.926,15570916434445
4,2.926,15570916434519
4,3.026,15570916434630
4,3.026,15570916434741
4,3.026,15570916434816
4,3.126,15570916434926
4,3.126,15570916435037
4,3.126,15570916435148
4,3.126,15570916435222
4,3.226,15570916435333
4,3.226,15570916435408
4,3.226,15570916435518
4,3.226,15570916435629
4,3.326,15570916435703
4,3.326,15570916435814
4,3.326,15570916435925
4,3.326,15570916436000
4,3.426,15570916436110
4,3.426,15570916436221
4,3.426,15570916436332
4,3.526,15570916436406
4,3.526,15570916436517
4,3.526,15570916436591
4,3.526,15570916436702
4,3.626,15570916436777
4,3.626,15570916436887
4,3.626,15570916436998
4,3.626,15570916437073
4,3.726,15570916437183
4,3.726,15570916437294
4,3.726,15570916437369
4,3.726,15570916437479
4,3.826,15570916437590
4,3.826,15570916437664
4,3.826,15570916437775
4,3.826,15570916437886
4,3.926,15570916437960
4,3.926,15570916438071
4,3.926,15570916438182
4,4.026,15570916438256
4,4.026,15570916438367
4,4.026,15570916438441
4,4.026,15570916438552
4,4.126,15570916438663
4,4.126,15570916438738
4,4.126,15570916438848
4,4.126,15570916438959
4,4.226,15570916439070
4,4.226,15570916439181
4,4.226,15570916439292
4,4.326,15570916439367
4,4.326,15570916439477
4,4.326,15570916439588
4,4.326,15570916439662
4,4.426,15570916439773
4,4.426,15570916439848
4,4.426,15570916439958
4,4.426,15570916440069
4,4.526,15570916440144
4,4.526,15570916440254
4,4.526,15570916440365
4,4.626,15570916440439
4,4.626,15570916440550
4,4.626,15570916440625
4,4.626,15570916440735
4,4.726,15570916440846
4,4.726,15570916440920
4,4.726,15570916441031
4,4.726,15570916441142
4,4.826,15570916441216
4,4.826,15570916441327
4,4.826,15570916441402
4,4.826,15570916441512
4,4.926,15570916441623
4,4.926,15570916441697
4,4.926,15570916441808
4,4.926,15570916441883
4,5.026,15570916441993
4,5.026,15570916442104
4,5.026,15570916442178
4,5.126,15570916442289
4,5.126,15570916442364
4,5.126,15570916442474
4,5.126,15570916442585
4,5.226,15570916442660
4,5.226,15570916442770
4,5.226,15570916442881
4,5.226,15570916442955
4,5.326,15570916443066
4,5.326,15570916443141
4,5.326,15570916443251
4,5.326,15570916443362
4,5.426,15570916443437
4,5.426,15570916443547
4,5.426,15570916443658
4,5.426,15570916443732
4,5.526,15570916443843
4,5.526,15570916443917
4,5.526,15570916444028
4,5.526,15570916444103
4,5.626,15570916444213
4,5.626,15570916444324
4,5.626,15570916444398
4,5.726,15570916444509
4,5.726,15570916444620
4,5.726,15570916444694
4,5.726,15570916444805
4,5.826,15570916444916
4,5.826,15570916444990
4,5.826,15570916445101
4,5.826,15570916445176
4,5.926,15570916445286
4,5.926,15570916445397
4,5.926,15570916445471
4,5.926,15570916445582
4,6.026,15570916445693
4,6.026,15570916445768
4,6.026,15570916445878
4,6.026,15570916445953
4,6.126,15570916446063
4,6.126,15570916446174
4,6.126,15570916446249
4,6.226,15570916446359
4,6.226,15570916446470
4,6.226,15570916446545
4,6.226,15570916446655
4,6.326,15570916446766
4,6.326,15570916446877
4,6.326,15570916446952
4,6.326,15570916447062
4,6.426,15570916447173
4,6.426,15570916447247
4,6.426,15570916447358
4,6.426,15570916447433
4,6.526,15570916447543
4,6.526,15570916447654
4,6.526,15570916447728
4,6.626,15570916447839
4,6.626,15570916447914
4,6.626,15570916448024
4,6.626,15570916448135
4,6.726,15570916448210
4,6.726,15570916448320
4,6.726,15570916448431
4,6.726,15570916448542
4,6.826,15570916448616
4,6.826,15570916448727
4,6.826,15570916448838
4,6.826,15570916448913
4,6.926,15570916449023
4,6.926,15570916449134
4,6.926,15570916449209
4,7.026,15570916449319
4,7.026,15570916449430
4,7.026,15570916449504
4,7.026,15570916449615
4,7.126,15570916449690
4,7.126,15570916449800
4,7.126,15570916449911
4,7.126,15570916450022
4,7.226,15570916450097
4,7.226,15570916450207
4,7.226,15570916450318
4,7.226,15570916450392
4,7.326,15570916450503
4,7.326,15570916450614
4,7.326,15570916450688
4,7.426,15570916450799
4,7.426,15570916450874
4,7.426,15570916450984
4,7.426,15570916451095
4,7.526,15570916451170
4,7.526,15570916451280
4,7.526,15570916451391
4,7.526,15570916451466
4,7.626,15570916451576
4,7.626,15570916451687
4,7.626,15570916451761
4,7.626,15570916451872
4,7.726,15570916451983
4,7.726,15570916452057
4,7.726,15570916452168
4,7.726,15570916452279
4,7.826,15570916452353
4,7.826,15570916452464
4,7.826,15570916452539
4,7.926,15570916452649
4,7.926,15570916452760
4,7.926,15570916452834
4,7.926,15570916452945
4,8.026,15570916453020
4,8.026,15570916453130
