method,color,latency_ns,sample_idx
chrono::steady_clock,#1e88e5,110.207,3402
chrono::steady_clock,#1e88e5,100.188,3403
chrono::steady_clock,#1e88e5,130.244,3404
chrono::steady_clock,#1e88e5,70.1315,3405
chrono::steady_clock,#1e88e5,120.225,3406
chrono::steady_clock,#1e88e5,100.188,3407
chrono::steady_clock,#1e88e5,90.1691,3408
chrono::steady_clock,#1e88e5,90.4398,3409
chrono::steady_clock,#1e88e5,99.9171,3410
chrono::steady_clock,#1e88e5,120.225,3411
chrono::steady_clock,#1e88e5,100.188,3412
chrono::steady_clock,#1e88e5,90.1691,3413
chrono::steady_clock,#1e88e5,100.188,3414
chrono::steady_clock,#1e88e5,90.1691,3415
chrono::steady_clock,#1e88e5,100.188,3416
chrono::steady_clock,#1e88e5,90.1691,3417
chrono::steady_clock,#1e88e5,90.1691,3418
chrono::steady_clock,#1e88e5,140.263,3419
chrono::steady_clock,#1e88e5,70.1315,3420
chrono::steady_clock,#1e88e5,120.225,3421
chrono::steady_clock,#1e88e5,90.4398,3422
chrono::steady_clock,#1e88e5,99.9171,3423
chrono::steady_clock,#1e88e5,90.1691,3424
chrono::steady_clock,#1e88e5,100.188,3425
chrono::steady_clock,#1e88e5,120.225,3426
chrono::steady_clock,#1e88e5,100.188,3427
chrono::steady_clock,#1e88e5,90.1691,3428
chrono::steady_clock,#1e88e5,100.188,3429
chrono::steady_clock,#1e88e5,90.1691,3430
chrono::steady_clock,#1e88e5,90.1691,3431
chrono::steady_clock,#1e88e5,140.263,3432
chrono::steady_clock,#1e88e5,70.1315,3433
chrono::steady_clock,#1e88e5,120.225,3434
chrono::steady_clock,#1e88e5,90.4398,3435
chrono::steady_clock,#1e88e5,99.9171,3436
chrono::steady_clock,#1e88e5,90.1691,3437
chrono::steady_clock,#1e88e5,100.188,3438
chrono::steady_clock,#1e88e5,120.225,3439
chrono::steady_clock,#1e88e5,100.188,3440
chrono::steady_clock,#1e88e5,90.1691,3441
chrono::steady_clock,#1e88e5,100.188,3442
chrono::steady_clock,#1e88e5,90.1691,3443
chrono::steady_clock,#1e88e5,140.263,3444
chrono::steady_clock,#1e88e5,60.1127,3445
chrono::steady_clock,#1e88e5,110.207,3446
chrono::steady_clock,#1e88e5,110.207,3447
chrono::steady_clock,#1e88e5,90.1691,3448
chrono::steady_clock,#1e88e5,90.1691,3449
chrono::steady_clock,#1e88e5,100.188,3450
chrono::steady_clock,#1e88e5,120.225,3451
chrono::steady_clock,#1e88e5,110.207,3452
chrono::steady_clock,#1e88e5,90.1691,3453
chrono::steady_clock,#1e88e5,100.188,3454
chrono::steady_clock,#1e88e5,90.1691,3455
chrono::steady_clock,#1e88e5,100.188,3456
chrono::steady_clock,#1e88e5,90.1691,3457
chrono::steady_clock,#1e88e5,100.188,3458
chrono::steady_clock,#1e88e5,130.244,3459
chrono::steady_clock,#1e88e5,70.1315,3460
chrono::steady_clock,#1e88e5,120.225,3461
chrono::steady_clock,#1e88e5,100.188,3462
chrono::steady_clock,#1e88e5,90.1691,3463
chrono::steady_clock,#1e88e5,90.1691,3464
chrono::steady_clock,#1e88e5,100.188,3465
chrono::steady_clock,#1e88e5,120.225,3466
chrono::steady_clock,#1e88e5,100.188,3467
chrono::steady_clock,#1e88e5,90.1691,3468
chrono::steady_clock,#1e88e5,100.188,3469
chrono::steady_clock,#1e88e5,90.1691,3470
chrono::steady_clock,#1e88e5,90.1691,3471
chrono::steady_clock,#1e88e5,100.188,3472
chrono::steady_clock,#1e88e5,140.263,3473
chrono::steady_clock,#1e88e5,60.1127,3474
chrono::steady_clock,#1e88e5,120.225,3475
chrono::steady_clock,#1e88e5,100.188,3476
chrono::steady_clock,#1e88e5,90.1691,3477
chrono::steady_clock,#1e88e5,100.188,3478
chrono::steady_clock,#1e88e5,90.1691,3479
chrono::steady_clock,#1e88e5,100.188,3480
chrono::steady_clock,#1e88e5,100.188,3481
chrono::steady_clock,#1e88e5,100.188,3482
chrono::steady_clock,#1e88e5,130.244,3483
chrono::steady_clock,#1e88e5,70.1315,3484
chrono::steady_clock,#1e88e5,110.207,3485
chrono::steady_clock,#1e88e5,90.1691,3486
chrono::steady_clock,#1e88e5,100.188,3487
chrono::steady_clock,#1e88e5,130.244,3488
chrono::steady_clock,#1e88e5,70.1315,3489
chrono::steady_clock,#1e88e5,120.225,3490
chrono::steady_clock,#1e88e5,90.4398,3491
chrono::steady_clock,#1e88e5,99.9171,3492
chrono::steady_clock,#1e88e5,90.1691,3493
chrono::steady_clock,#1e88e5,100.188,3494
chrono::steady_clock,#1e88e5,120.225,3495
chrono::steady_clock,#1e88e5,100.188,3496
chrono::steady_clock,#1e88e5,90.1691,3497
chrono::steady_clock,#1e88e5,90.1691,3498
chrono::steady_clock,#1e88e5,100.188,3499
chrono::steady_clock,#1e88e5,140.263,3500
chrono::steady_clock,#1e88e5,60.1127,3501
chrono::steady_clock,#1e88e5,110.207,3502
chrono::steady_clock,#1e88e5,100.188,3503
chrono::steady_clock,#1e88e5,100.188,3504
chrono::steady_clock,#1e88e5,90.1691,3505
chrono::steady_clock,#1e88e5,100.188,3506
chrono::steady_clock,#1e88e5,120.225,3507
chrono::steady_clock,#1e88e5,110.207,3508
chrono::steady_clock,#1e88e5,90.1691,3509
chrono::steady_clock,#1e88e5,100.188,3510
chrono::steady_clock,#1e88e5,90.1691,3511
chrono::steady_clock,#1e88e5,90.1691,3512
chrono::steady_clock,#1e88e5,100.188,3513
chrono::steady_clock,#1e88e5,140.263,3514
chrono::steady_clock,#1e88e5,60.1127,3515
chrono::steady_clock,#1e88e5,120.225,3516
chrono::steady_clock,#1e88e5,100.188,3517
chrono::steady_clock,#1e88e5,90.1691,3518
chrono::steady_clock,#1e88e5,100.188,3519
chrono::steady_clock,#1e88e5,90.1691,3520
chrono::steady_clock,#1e88e5,120.225,3521
chrono::steady_clock,#1e88e5,100.188,3522
chrono::steady_clock,#1e88e5,90.1691,3523
chrono::steady_clock,#1e88e5,100.188,3524
chrono::steady_clock,#1e88e5,90.1691,3525
chrono::steady_clock,#1e88e5,90.1691,3526
chrono::steady_clock,#1e88e5,100.188,3527
chrono::steady_clock,#1e88e5,140.263,3528
chrono::steady_clock,#1e88e5,60.1127,3529
chrono::steady_clock,#1e88e5,120.225,3530
chrono::steady_clock,#1e88e5,100.188,3531
chrono::steady_clock,#1e88e5,90.1691,3532
chrono::steady_clock,#1e88e5,100.188,3533
chrono::steady_clock,#1e88e5,90.1691,3534
chrono::steady_clock,#1e88e5,90.1691,3535
chrono::steady_clock,#1e88e5,110.207,3536
chrono::steady_clock,#1e88e5,100.188,3537
chrono::steady_clock,#1e88e5,130.244,3538
chrono::steady_clock,#1e88e5,70.1315,3539
chrono::steady_clock,#1e88e5,130.244,3540
chrono::steady_clock,#1e88e5,70.1315,3541
chrono::steady_clock,#1e88e5,100.459,3542
chrono::steady_clock,#1e88e5,99.9171,3543
chrono::steady_clock,#1e88e5,140.263,3544
chrono::steady_clock,#1e88e5,60.1127,3545
chrono::steady_clock,#1e88e5,120.225,3546
chrono::steady_clock,#1e88e5,100.188,3547
chrono::steady_clock,#1e88e5,90.1691,3548
chrono::steady_clock,#1e88e5,100.188,3549
chrono::steady_clock,#1e88e5,90.1691,3550
chrono::steady_clock,#1e88e5,90.1691,3551
chrono::steady_clock,#1e88e5,140.263,3552
chrono::steady_clock,#1e88e5,70.1315,3553
chrono::steady_clock,#1e88e5,120.225,3554
chrono::steady_clock,#1e88e5,90.1691,3555
chrono::steady_clock,#1e88e5,100.188,3556
chrono::steady_clock,#1e88e5,90.1691,3557
chrono::steady_clock,#1e88e5,100.188,3558
chrono::steady_clock,#1e88e5,120.225,3559
chrono::steady_clock,#1e88e5,90.4398,3560
chrono::steady_clock,#1e88e5,99.9171,3561
chrono::steady_clock,#1e88e5,90.1691,3562
chrono::steady_clock,#1e88e5,100.188,3563
chrono::steady_clock,#1e88e5,130.244,3564
chrono::steady_clock,#1e88e5,70.1315,3565
chrono::steady_clock,#1e88e5,100.188,3566
chrono::steady_clock,#1e88e5,110.207,3567
chrono::steady_clock,#1e88e5,100.188,3568
chrono::steady_clock,#1e88e5,90.1691,3569
chrono::steady_clock,#1e88e5,90.1691,3570
chrono::steady_clock,#1e88e5,130.244,3571
chrono::steady_clock,#1e88e5,90.1691,3572
chrono::steady_clock,#1e88e5,100.188,3573
chrono::steady_clock,#1e88e5,90.1691,3574
chrono::steady_clock,#1e88e5,100.188,3575
chrono::steady_clock,#1e88e5,130.244,3576
chrono::steady_clock,#1e88e5,70.1315,3577
chrono::steady_clock,#1e88e5,100.188,3578
chrono::steady_clock,#1e88e5,90.4398,3579
chrono::steady_clock,#1e88e5,99.9171,3580
chrono::steady_clock,#1e88e5,140.263,3581
chrono::steady_clock,#1e88e5,60.1127,3582
chrono::steady_clock,#1e88e5,120.225,3583
chrono::steady_clock,#1e88e5,100.188,3584
chrono::steady_clock,#1e88e5,90.1691,3585
chrono::steady_clock,#1e88e5,90.4398,3586
chrono::steady_clock,#1e88e5,99.9171,3587
chrono::steady_clock,#1e88e5,120.225,3588
chrono::steady_clock,#1e88e5,100.188,3589
chrono::steady_clock,#1e88e5,90.1691,3590
chrono::steady_clock,#1e88e5,100.188,3591
chrono::steady_clock,#1e88e5,90.1691,3592
chrono::steady_clock,#1e88e5,90.1691,3593
chrono::steady_clock,#1e88e5,140.263,3594
chrono::steady_clock,#1e88e5,70.1315,3595
chrono::steady_clock,#1e88e5,120.225,3596
chrono::steady_clock,#1e88e5,90.1691,3597
chrono::steady_clock,#1e88e5,100.188,3598
chrono::steady_clock,#1e88e5,90.1691,3599
chrono::steady_clock,#1e88e5,100.188,3600
chrono::steady_clock,#1e88e5,120.225,3601
chrono::steady_clock,#1e88e5,90.1691,3602
chrono::steady_clock,#1e88e5,100.188,3603
chrono::steady_clock,#1e88e5,90.1691,3604
chrono::steady_clock,#1e88e5,100.188,3605
chrono::steady_clock,#1e88e5,130.244,3606
chrono::steady_clock,#1e88e5,70.1315,3607
chrono::steady_clock,#1e88e5,130.244,3608
chrono::steady_clock,#1e88e5,70.1315,3609
chrono::steady_clock,#1e88e5,110.207,3610
chrono::steady_clock,#1e88e5,90.1691,3611
chrono::steady_clock,#1e88e5,90.4398,3612
chrono::steady_clock,#1e88e5,129.973,3613
chrono::steady_clock,#1e88e5,90.1691,3614
chrono::steady_clock,#1e88e5,100.188,3615
chrono::steady_clock,#1e88e5,90.1691,3616
chrono::steady_clock,#1e88e5,90.1691,3617
chrono::steady_clock,#1e88e5,140.263,3618
chrono::steady_clock,#1e88e5,70.1315,3619
chrono::steady_clock,#1e88e5,100.188,3620
chrono::steady_clock,#1e88e5,110.207,3621
chrono::steady_clock,#1e88e5,90.4398,3622
chrono::steady_clock,#1e88e5,99.9171,3623
chrono::steady_clock,#1e88e5,140.263,3624
chrono::steady_clock,#1e88e5,60.1127,3625
chrono::steady_clock,#1e88e5,90.1691,3626
chrono::steady_clock,#1e88e5,110.207,3627
chrono::steady_clock,#1e88e5,100.188,3628
chrono::steady_clock,#1e88e5,130.244,3629
chrono::steady_clock,#1e88e5,70.1315,3630
chrono::steady_clock,#1e88e5,90.1691,3631
chrono::steady_clock,#1e88e5,110.207,3632
chrono::steady_clock,#1e88e5,90.1691,3633
chrono::steady_clock,#1e88e5,100.188,3634
chrono::steady_clock,#1e88e5,140.263,3635
chrono::steady_clock,#1e88e5,60.1127,3636
chrono::steady_clock,#1e88e5,140.263,3637
chrono::steady_clock,#1e88e5,60.1127,3638
chrono::steady_clock,#1e88e5,110.207,3639
chrono::steady_clock,#1e88e5,90.1691,3640
chrono::steady_clock,#1e88e5,100.188,3641
chrono::steady_clock,#1e88e5,120.225,3642
chrono::steady_clock,#1e88e5,90.1691,3643
chrono::steady_clock,#1e88e5,100.188,3644
chrono::steady_clock,#1e88e5,90.1691,3645
chrono::steady_clock,#1e88e5,100.188,3646
chrono::steady_clock,#1e88e5,130.244,3647
chrono::steady_clock,#1e88e5,70.1315,3648
chrono::steady_clock,#1e88e5,100.188,3649
chrono::steady_clock,#1e88e5,110.207,3650
chrono::steady_clock,#1e88e5,100.188,3651
chrono::steady_clock,#1e88e5,90.1691,3652
chrono::steady_clock,#1e88e5,90.1691,3653
chrono::steady_clock,#1e88e5,130.244,3654
chrono::steady_clock,#1e88e5,90.1691,3655
chrono::steady_clock,#1e88e5,100.188,3656
chrono::steady_clock,#1e88e5,90.1691,3657
chrono::steady_clock,#1e88e5,100.188,3658
chrono::steady_clock,#1e88e5,120.225,3659
chrono::steady_clock,#1e88e5,110.207,3660
chrono::steady_clock,#1e88e5,90.1691,3661
chrono::steady_clock,#1e88e5,100.188,3662
chrono::steady_clock,#1e88e5,90.1691,3663
chrono::steady_clock,#1e88e5,100.188,3664
chrono::steady_clock,#1e88e5,100.188,3665
chrono::steady_clock,#1e88e5,100.188,3666
chrono::steady_clock,#1e88e5,90.1691,3667
chrono::steady_clock,#1e88e5,100.188,3668
chrono::steady_clock,#1e88e5,120.225,3669
chrono::steady_clock,#1e88e5,110.207,3670
chrono::steady_clock,#1e88e5,90.1691,3671
chrono::steady_clock,#1e88e5,100.188,3672
chrono::steady_clock,#1e88e5,90.1691,3673
chrono::steady_clock,#1e88e5,90.1691,3674
chrono::steady_clock,#1e88e5,100.188,3675
chrono::steady_clock,#1e88e5,90.1691,3676
chrono::steady_clock,#1e88e5,140.263,3677
chrono::steady_clock,#1e88e5,70.1315,3678
chrono::steady_clock,#1e88e5,120.225,3679
chrono::steady_clock,#1e88e5,90.1691,3680
chrono::steady_clock,#1e88e5,100.188,3681
chrono::steady_clock,#1e88e5,90.1691,3682
chrono::steady_clock,#1e88e5,100.188,3683
chrono::steady_clock,#1e88e5,90.1691,3684
chrono::steady_clock,#1e88e5,110.207,3685
chrono::steady_clock,#1e88e5,90.1691,3686
chrono::steady_clock,#1e88e5,100.188,3687
chrono::steady_clock,#1e88e5,110.207,3688
chrono::steady_clock,#1e88e5,90.1691,3689
chrono::steady_clock,#1e88e5,130.244,3690
chrono::steady_clock,#1e88e5,70.1315,3691
chrono::steady_clock,#1e88e5,110.207,3692
chrono::steady_clock,#1e88e5,100.459,3693
chrono::steady_clock,#1e88e5,99.9171,3694
chrono::steady_clock,#1e88e5,90.1691,3695
chrono::steady_clock,#1e88e5,100.188,3696
chrono::steady_clock,#1e88e5,120.225,3697
chrono::steady_clock,#1e88e5,100.188,3698
chrono::steady_clock,#1e88e5,90.1691,3699
chrono::steady_clock,#1e88e5,100.188,3700
chrono::steady_clock,#1e88e5,90.1691,3701
chrono::steady_clock,#1e88e5,90.1691,3702
chrono::steady_clock,#1e88e5,110.207,3703
chrono::steady_clock,#1e88e5,100.188,3704
chrono::steady_clock,#1e88e5,140.263,3705
chrono::steady_clock,#1e88e5,60.1127,3706
chrono::steady_clock,#1e88e5,120.225,3707
chrono::steady_clock,#1e88e5,100.188,3708
chrono::steady_clock,#1e88e5,90.1691,3709
chrono::steady_clock,#1e88e5,100.188,3710
chrono::steady_clock,#1e88e5,90.1691,3711
chrono::steady_clock,#1e88e5,90.1691,3712
chrono::steady_clock,#1e88e5,110.207,3713
chrono::steady_clock,#1e88e5,100.188,3714
chrono::steady_clock,#1e88e5,130.244,3715
chrono::steady_clock,#1e88e5,70.1315,3716
chrono::steady_clock,#1e88e5,120.225,3717
chrono::steady_clock,#1e88e5,100.188,3718
chrono::steady_clock,#1e88e5,90.1691,3719
chrono::steady_clock,#1e88e5,100.188,3720
chrono::steady_clock,#1e88e5,90.1691,3721
chrono::steady_clock,#1e88e5,90.1691,3722
chrono::steady_clock,#1e88e5,110.207,3723
chrono::steady_clock,#1e88e5,100.188,3724
chrono::steady_clock,#1e88e5,120.225,3725
chrono::steady_clock,#1e88e5,110.207,3726
chrono::steady_clock,#1e88e5,90.1691,3727
chrono::steady_clock,#1e88e5,100.188,3728
chrono::steady_clock,#1e88e5,90.1691,3729
chrono::steady_clock,#1e88e5,90.1691,3730
chrono::steady_clock,#1e88e5,100.188,3731
chrono::steady_clock,#1e88e5,90.1691,3732
chrono::steady_clock,#1e88e5,130.244,3733
chrono::steady_clock,#1e88e5,110.207,3734
chrono::steady_clock,#1e88e5,90.1691,3735
chrono::steady_clock,#1e88e5,90.1691,3736
chrono::steady_clock,#1e88e5,100.188,3737
chrono::steady_clock,#1e88e5,90.1691,3738
chrono::steady_clock,#1e88e5,100.188,3739
chrono::steady_clock,#1e88e5,90.1691,3740
chrono::steady_clock,#1e88e5,100.188,3741
chrono::steady_clock,#1e88e5,100.188,3742
chrono::steady_clock,#1e88e5,100.188,3743
chrono::steady_clock,#1e88e5,110.207,3744
chrono::steady_clock,#1e88e5,90.1691,3745
chrono::steady_clock,#1e88e5,110.207,3746
chrono::steady_clock,#1e88e5,110.207,3747
chrono::steady_clock,#1e88e5,90.1691,3748
chrono::steady_clock,#1e88e5,100.188,3749
chrono::steady_clock,#1e88e5,90.1691,3750
chrono::steady_clock,#1e88e5,140.263,3751
chrono::steady_clock,#1e88e5,60.1127,3752
chrono::steady_clock,#1e88e5,90.1691,3753
chrono::steady_clock,#1e88e5,110.207,3754
chrono::steady_clock,#1e88e5,100.188,3755
chrono::steady_clock,#1e88e5,130.244,3756
chrono::steady_clock,#1e88e5,70.1315,3757
chrono::steady_clock,#1e88e5,120.225,3758
chrono::steady_clock,#1e88e5,100.188,3759
chrono::steady_clock,#1e88e5,90.1691,3760
chrono::steady_clock,#1e88e5,100.188,3761
chrono::steady_clock,#1e88e5,90.1691,3762
chrono::steady_clock,#1e88e5,120.225,3763
chrono::steady_clock,#1e88e5,100.188,3764
chrono::steady_clock,#1e88e5,90.1691,3765
chrono::steady_clock,#1e88e5,100.188,3766
chrono::steady_clock,#1e88e5,90.1691,3767
chrono::steady_clock,#1e88e5,100.188,3768
chrono::steady_clock,#1e88e5,130.244,3769
chrono::steady_clock,#1e88e5,70.1315,3770
chrono::steady_clock,#1e88e5,120.225,3771
chrono::steady_clock,#1e88e5,100.188,3772
chrono::steady_clock,#1e88e5,90.1691,3773
chrono::steady_clock,#1e88e5,90.1691,3774
chrono::steady_clock,#1e88e5,100.188,3775
chrono::steady_clock,#1e88e5,120.225,3776
chrono::steady_clock,#1e88e5,100.188,3777
chrono::steady_clock,#1e88e5,90.1691,3778
chrono::steady_clock,#1e88e5,100.188,3779
chrono::steady_clock,#1e88e5,90.1691,3780
chrono::steady_clock,#1e88e5,100.188,3781
chrono::steady_clock,#1e88e5,130.244,3782
chrono::steady_clock,#1e88e5,70.1315,3783
chrono::steady_clock,#1e88e5,120.225,3784
chrono::steady_clock,#1e88e5,100.188,3785
chrono::steady_clock,#1e88e5,90.1691,3786
chrono::steady_clock,#1e88e5,90.1691,3787
chrono::steady_clock,#1e88e5,100.188,3788
chrono::steady_clock,#1e88e5,120.225,3789
chrono::steady_clock,#1e88e5,100.188,3790
chrono::steady_clock,#1e88e5,90.1691,3791
chrono::steady_clock,#1e88e5,100.188,3792
chrono::steady_clock,#1e88e5,90.1691,3793
chrono::steady_clock,#1e88e5,90.1691,3794
chrono::steady_clock,#1e88e5,100.188,3795
chrono::steady_clock,#1e88e5,140.263,3796
chrono::steady_clock,#1e88e5,60.1127,3797
chrono::steady_clock,#1e88e5,120.225,3798
chrono::steady_clock,#1e88e5,100.188,3799
chrono::steady_clock,#1e88e5,90.1691,3800
chrono::steady_clock,#1e88e5,100.188,3801
chrono::steady_clock,#1e88e5,90.1691,3802
chrono::steady_clock,#1e88e5,100.188,3803
chrono::steady_clock,#1e88e5,100.188,3804
chrono::steady_clock,#1e88e5,100.188,3805
chrono::steady_clock,#1e88e5,120.225,3806
chrono::steady_clock,#1e88e5,110.207,3807
chrono::steady_clock,#1e88e5,90.1691,3808
chrono::steady_clock,#1e88e5,100.188,3809
chrono::steady_clock,#1e88e5,90.1691,3810
chrono::steady_clock,#1e88e5,90.1691,3811
chrono::steady_clock,#1e88e5,100.188,3812
chrono::steady_clock,#1e88e5,90.1691,3813
chrono::steady_clock,#1e88e5,130.244,3814
chrono::steady_clock,#1e88e5,110.207,3815
chrono::steady_clock,#1e88e5,90.1691,3816
chrono::steady_clock,#1e88e5,90.1691,3817
chrono::steady_clock,#1e88e5,100.188,3818
chrono::steady_clock,#1e88e5,90.1691,3819
chrono::steady_clock,#1e88e5,100.188,3820
chrono::steady_clock,#1e88e5,130.244,3821
chrono::steady_clock,#1e88e5,70.1315,3822
chrono::steady_clock,#1e88e5,120.225,3823
chrono::steady_clock,#1e88e5,100.188,3824
chrono::steady_clock,#1e88e5,90.1691,3825
chrono::steady_clock,#1e88e5,90.1691,3826
chrono::steady_clock,#1e88e5,100.188,3827
chrono::steady_clock,#1e88e5,120.225,3828
chrono::steady_clock,#1e88e5,100.188,3829
chrono::steady_clock,#1e88e5,90.1691,3830
chrono::steady_clock,#1e88e5,90.1691,3831
chrono::steady_clock,#1e88e5,100.188,3832
chrono::steady_clock,#1e88e5,140.263,3833
chrono::steady_clock,#1e88e5,60.1127,3834
chrono::steady_clock,#1e88e5,140.263,3835
chrono::steady_clock,#1e88e5,60.1127,3836
chrono::steady_clock,#1e88e5,110.207,3837
chrono::steady_clock,#1e88e5,90.1691,3838
chrono::steady_clock,#1e88e5,100.188,3839
chrono::steady_clock,#1e88e5,120.225,3840
chrono::steady_clock,#1e88e5,100.188,3841
chrono::steady_clock,#1e88e5,90.1691,3842
chrono::steady_clock,#1e88e5,90.1691,3843
chrono::steady_clock,#1e88e5,100.188,3844
chrono::steady_clock,#1e88e5,90.1691,3845
chrono::steady_clock,#1e88e5,110.207,3846
chrono::steady_clock,#1e88e5,90.1691,3847
chrono::steady_clock,#1e88e5,110.207,3848
chrono::steady_clock,#1e88e5,110.207,3849
chrono::steady_clock,#1e88e5,90.1691,3850
chrono::steady_clock,#1e88e5,110.207,3851
chrono::steady_clock,#1e88e5,90.1691,3852
chrono::steady_clock,#1e88e5,100.188,3853
chrono::steady_clock,#1e88e5,90.1691,3854
chrono::steady_clock,#1e88e5,100.188,3855
chrono::steady_clock,#1e88e5,130.244,3856
chrono::steady_clock,#1e88e5,70.1315,3857
chrono::steady_clock,#1e88e5,120.225,3858
chrono::steady_clock,#1e88e5,90.1691,3859
chrono::steady_clock,#1e88e5,100.188,3860
chrono::steady_clock,#1e88e5,90.1691,3861
chrono::steady_clock,#1e88e5,100.188,3862
chrono::steady_clock,#1e88e5,120.225,3863
chrono::steady_clock,#1e88e5,100.188,3864
chrono::steady_clock,#1e88e5,90.1691,3865
chrono::steady_clock,#1e88e5,90.1691,3866
chrono::steady_clock,#1e88e5,100.188,3867
chrono::steady_clock,#1e88e5,140.263,3868
chrono::steady_clock,#1e88e5,60.1127,3869
chrono::steady_clock,#1e88e5,120.225,3870
chrono::steady_clock,#1e88e5,100.188,3871
chrono::steady_clock,#1e88e5,90.1691,3872
chrono::steady_clock,#1e88e5,90.1691,3873
chrono::steady_clock,#1e88e5,100.188,3874
chrono::steady_clock,#1e88e5,120.225,3875
chrono::steady_clock,#1e88e5,100.188,3876
chrono::steady_clock,#1e88e5,90.1691,3877
chrono::steady_clock,#1e88e5,100.188,3878
chrono::steady_clock,#1e88e5,90.1691,3879
chrono::steady_clock,#1e88e5,90.1691,3880
chrono::steady_clock,#1e88e5,140.263,3881
chrono::steady_clock,#1e88e5,70.1315,3882
chrono::steady_clock,#1e88e5,120.225,3883
chrono::steady_clock,#1e88e5,90.1691,3884
chrono::steady_clock,#1e88e5,100.188,3885
chrono::steady_clock,#1e88e5,90.1691,3886
chrono::steady_clock,#1e88e5,100.188,3887
chrono::steady_clock,#1e88e5,120.225,3888
chrono::steady_clock,#1e88e5,90.1691,3889
chrono::steady_clock,#1e88e5,100.188,3890
chrono::steady_clock,#1e88e5,90.1691,3891
chrono::steady_clock,#1e88e5,100.188,3892
chrono::steady_clock,#1e88e5,130.244,3893
chrono::steady_clock,#1e88e5,70.1315,3894
chrono::steady_clock,#1e88e5,120.225,3895
chrono::steady_clock,#1e88e5,100.188,3896
chrono::steady_clock,#1e88e5,90.1691,3897
chrono::steady_clock,#1e88e5,90.1691,3898
chrono::steady_clock,#1e88e5,100.188,3899
chrono::steady_clock,#1e88e5,90.1691,3900
chrono::steady_clock,#1e88e5,110.207,3901
chrono::steady_clock,#1e88e5,100.188,3902
chrono::steady_clock,#1e88e5,100.188,3903
chrono::steady_clock,#1e88e5,100.188,3904
chrono::steady_clock,#1e88e5,90.1691,3905
chrono::steady_clock,#1e88e5,100.188,3906
chrono::steady_clock,#1e88e5,130.244,3907
chrono::steady_clock,#1e88e5,70.1315,3908
chrono::steady_clock,#1e88e5,120.225,3909
chrono::steady_clock,#1e88e5,100.188,3910
chrono::steady_clock,#1e88e5,90.1691,3911
chrono::steady_clock,#1e88e5,90.1691,3912
chrono::steady_clock,#1e88e5,100.188,3913
chrono::steady_clock,#1e88e5,120.225,3914
chrono::steady_clock,#1e88e5,100.188,3915
chrono::steady_clock,#1e88e5,90.1691,3916
chrono::steady_clock,#1e88e5,90.1691,3917
chrono::steady_clock,#1e88e5,100.188,3918
chrono::steady_clock,#1e88e5,140.263,3919
chrono::steady_clock,#1e88e5,60.1127,3920
chrono::steady_clock,#1e88e5,120.225,3921
chrono::steady_clock,#1e88e5,100.188,3922
chrono::steady_clock,#1e88e5,90.1691,3923
chrono::steady_clock,#1e88e5,100.188,3924
chrono::steady_clock,#1e88e5,90.1691,3925
chrono::steady_clock,#1e88e5,100.188,3926
chrono::steady_clock,#1e88e5,100.188,3927
chrono::steady_clock,#1e88e5,110.207,3928
chrono::steady_clock,#1e88e5,90.1691,3929
chrono::steady_clock,#1e88e5,110.207,3930
chrono::steady_clock,#1e88e5,90.1691,3931
chrono::steady_clock,#1e88e5,100.188,3932
chrono::steady_clock,#1e88e5,140.263,3933
chrono::steady_clock,#1e88e5,60.1127,3934
chrono::steady_clock,#1e88e5,120.225,3935
chrono::steady_clock,#1e88e5,100.188,3936
chrono::steady_clock,#1e88e5,90.1691,3937
chrono::steady_clock,#1e88e5,100.188,3938
chrono::steady_clock,#1e88e5,90.1691,3939
chrono::steady_clock,#1e88e5,90.1691,3940
chrono::steady_clock,#1e88e5,110.207,3941
chrono::steady_clock,#1e88e5,100.188,3942
chrono::steady_clock,#1e88e5,120.225,3943
chrono::steady_clock,#1e88e5,110.207,3944
chrono::steady_clock,#1e88e5,90.1691,3945
chrono::steady_clock,#1e88e5,100.188,3946
chrono::steady_clock,#1e88e5,90.1691,3947
chrono::steady_clock,#1e88e5,90.1691,3948
chrono::steady_clock,#1e88e5,100.188,3949
chrono::steady_clock,#1e88e5,140.263,3950
chrono::steady_clock,#1e88e5,60.1127,3951
chrono::steady_clock,#1e88e5,90.1691,3952
chrono::steady_clock,#1e88e5,110.207,3953
chrono::steady_clock,#1e88e5,90.4398,3954
chrono::steady_clock,#1e88e5,99.9171,3955
chrono::steady_clock,#1e88e5,140.263,3956
chrono::steady_clock,#1e88e5,60.1127,3957
chrono::steady_clock,#1e88e5,90.1691,3958
chrono::steady_clock,#1e88e5,110.207,3959
chrono::steady_clock,#1e88e5,100.188,3960
chrono::steady_clock,#1e88e5,120.225,3961
chrono::steady_clock,#1e88e5,110.207,3962
chrono::steady_clock,#1e88e5,90.1691,3963
chrono::steady_clock,#1e88e5,100.188,3964
chrono::steady_clock,#1e88e5,90.1691,3965
chrono::steady_clock,#1e88e5,90.1691,3966
chrono::steady_clock,#1e88e5,100.188,3967
chrono::steady_clock,#1e88e5,90.1691,3968
chrono::steady_clock,#1e88e5,110.207,3969
chrono::steady_clock,#1e88e5,110.207,3970
chrono::steady_clock,#1e88e5,90.1691,3971
chrono::steady_clock,#1e88e5,100.188,3972
chrono::steady_clock,#1e88e5,140.263,3973
